yyyymmdd,month,winter,year,doy,u850,v850,wd850,ws850,H850,u925,v925,wd925,ws925,H925,u950,v950,wd950,ws950,H950
1998-01-07,1,1997-1998winter,1998,7,-4.29176918082937,8.003367397366219,151.7977690488741,9.081474131369935,1569.0,-5.527168050890035,6.994833069096853,141.68496097010564,8.915002878704552,856.0,-5.809358265369009,5.722410225305261,134.56800543332508,8.15442347699023,185.0
1998-01-09,1,1997-1998winter,1998,9,-4.972453700806937,-2.213087254400839,66.00761441789254,5.442706220462394,1542.0,-6.582308146740949,-5.487188050077295,50.18450927894011,8.569481503309483,835.0,-5.974071619912092,-6.143148208982652,44.20058012687821,8.569002371184515,181.0
1998-01-13,1,1997-1998winter,1998,13,-4.5483599814094395,3.9871050568165596,131.2378955910698,6.048519261321655,1532.0,-5.7962037623044225,4.2502049889125715,126.25162358646446,7.187504469698037,819.0,-5.626640837753008,3.903462318038327,124.75084335657078,6.848073100180446,592.0
1998-01-16,1,1997-1998winter,1998,16,-1.7738975475262153,-1.980168882289874,41.85498245324993,2.6585299154812327,1484.0,-3.1036158248688723,-4.7255388813203885,33.295908542838305,5.653596104007363,780.0,-3.280815612856712,-4.815764112363333,34.26526788647192,5.827120650157413,491.0
1998-01-18,1,1997-1998winter,1998,18,0.3060140891287764,-10.883547170780245,358.38943156681233,10.8878484394918,1490.0,0.1247140642517055,-10.73678787024383,359.33450597379317,10.737512159175292,791.0,0.641244383437701,-8.311373774710118,355.5882195603788,8.336073918951865,170.0
1998-02-02,2,1997-1998winter,1998,33,-1.6943504518914143,-0.015274503717328681,89.48349475796584,1.694419300022415,1566.0,-5.112259244754849,0.2035267615100804,92.27982754839906,5.116308994600717,854.0,-6.304951543924234,-0.5965613687708503,84.59488433637864,6.333111355245724,619.0
1998-02-06,2,1997-1998winter,1998,37,-2.586225962805327,-1.4725216722062084,60.34407504678035,2.9760518822435382,1528.0,-5.029085305907193,-4.132449305551946,50.589715123058056,6.509134833220802,833.0,-5.220492678479072,-4.652593587100811,48.29202101977961,6.992865713910513,462.0
1998-02-08,2,1997-1998winter,1998,39,-3.2794037711743895,-7.63000580829273,23.258205996264536,8.304906846495848,1534.0,-4.910183906433455,-7.0099411292304055,35.00970798376406,8.55857351608749,842.0,-4.232347437072911,-6.58819768782529,32.717238589453075,7.830524478089838,498.0
1998-02-12,2,1997-1998winter,1998,43,-0.5670301372808806,0.39314901115124296,124.73541337895728,0.6899922619522443,1556.0,-2.010421893708228,0.9056436937299545,114.25034745272177,2.2049913130654764,841.0,-2.6661370731585188,1.5392949568845118,120.0,3.0785899137690236,496.0
1998-02-13,2,1997-1998winter,1998,44,2.056850039698762,4.316622382306278,205.4775776248558,4.781616973078911,1560.0,0.10652061290319315,4.517710188425528,181.35069552168628,4.518965809516276,839.0,-0.7275574168301034,4.158782747043399,170.0768232566715,4.22194430705692,175.0
1998-02-15,2,1997-1998winter,1998,46,2.457158034258416,-0.38194385153774,278.83542303351425,2.4866657819353537,1538.0,-0.5350401365186462,-4.135509156545452,7.371812310564792,4.169976490528114,824.0,-1.6013844180573544,-3.2220111845432755,26.428016061287565,3.598025587418585,161.0
1998-02-16,2,1997-1998winter,1998,47,-3.2628519536405323,4.30398049829122,142.83419733792203,5.400967598592588,1537.0,-5.208318979344876,4.122446843729804,128.36203654452459,6.642375672150882,820.0,-7.34647174763751,3.6749284545230596,116.57561067248486,8.214362195855463,495.0
1998-02-25,2,1997-1998winter,1998,56,-0.8452072389812705,-5.991610415746915,8.02945533641116,6.050931387060446,1495.0,-1.0809884703986765,-7.09878068911768,8.658373186470385,7.180614412800965,795.0,-0.7312519931721156,-6.815038651912549,6.124391106863953,6.854157957370125,527.0
1998-03-02,3,1997-1998winter,1998,61,-1.6862771166850108,-2.1068097975135816,38.67355723672492,2.698551099600438,1546.0,-3.396901841667759,-3.5218448897585284,43.96542949463446,4.893090388440017,851.0,-2.298106506215681,-3.9783899835862524,30.012765274367524,4.594440159084702,198.0
1998-03-03,3,1997-1998winter,1998,62,0.14176910825670053,2.1729276508937847,183.7328787826687,2.177547486525766,1554.0,-3.1956647968952256,3.6697450818553565,138.9502009171352,4.866138351908727,846.0,-2.6371195751559284,2.4469084124515477,132.85736504552773,3.5974658348060427,183.0
1998-03-06,3,1997-1998winter,1998,65,-1.719070540565698,-0.16815034243272142,84.41340316040453,1.7272747497433878,1531.0,-1.1025018949029557,-1.69841543949099,32.989036579472184,2.0248766464567614,829.0,-0.1339877914096684,-2.279647576417148,3.363727411622989,2.2835817920344823,167.0
1998-03-07,3,1997-1998winter,1998,66,0.9375198445122824,5.319219526582978,189.99579961013157,5.401207256793241,1519.0,-0.19840105426743007,4.851625057494632,177.6582665315069,4.855680042676227,806.0,-0.8637783248506666,4.372697899671438,168.82571369150213,4.457196418857131,561.0
1998-03-13,3,1997-1998winter,1998,72,0.3966828850010211,-6.1319556319007935,356.2986312338356,6.144773159592841,1489.0,-0.5021318512210768,-8.208529124808411,3.500533389174734,8.223872979858008,787.0,-0.31383240701317344,-7.702347163910608,2.333227953767846,7.7087380687823,520.0
1998-03-14,3,1997-1998winter,1998,73,,,,,,,,,,,,,,,
1998-03-18,3,1997-1998winter,1998,77,-10.055551360451583,1.274835284541483,97.22536956306334,10.136040556617344,1557.0,-10.165748549470855,1.2587050820801116,97.0583384462629,10.243377473017535,842.0,-9.744953140609878,0.6575536146942665,93.86025702072777,9.767112596303978,560.0
1998-03-19,3,1997-1998winter,1998,78,-2.6222916765597644,9.151231312056495,164.01030807447097,9.519529828921062,1550.0,-7.791672335602324,10.29203680633424,142.87215352810364,12.908763666917498,836.0,-7.675227630160854,9.568653526399736,141.26613283783217,12.266550023664628,174.0
1998-03-25,3,1997-1998winter,1998,84,1.8466253539383588,0.29369483355658765,260.9631340001633,1.8698347127662918,1566.0,-0.5363211311568018,1.3919549776443807,158.9282946063056,1.4917033939474293,850.0,-0.9276030600365373,1.2944574032363203,144.37476595896038,1.5925035025966083,530.0
1998-03-26,3,1997-1998winter,1998,85,-1.1409284446982462,3.5839474732213223,162.3414341855417,3.7611696593920168,1581.0,-1.5297338537242815,3.968235999548708,158.91861441609535,4.252879331857945,863.0,-1.4134335339436208,3.6017688528091805,158.57358687537686,3.869177331674359,517.0
1998-03-27,3,1997-1998winter,1998,86,0.5612873563607716,7.776915522289867,184.12808018607683,7.797144255254198,1578.0,-1.2130386880295203,8.370632288585213,171.75432563257402,8.458069978982303,856.0,-2.0937859534959595,8.459038516434035,166.09753921124786,8.714314215219204,384.0
1998-03-30,3,1997-1998winter,1998,89,-1.8923420212190385,1.9555137500054607,135.94056236137033,2.7212115595322195,1581.0,-1.7831055660261743,3.6946956942246594,154.23747203523385,4.10246776130121,860.0,-1.1650139008151676,3.713800738413147,162.5834345499552,3.8922452792354454,549.0
1998-03-31,3,1997-1998winter,1998,90,-0.6070456087205949,5.377113073910641,173.55890285280282,5.411270588381965,1564.0,-1.0097466630143757,5.898680635436065,170.2861583224867,5.98448172879967,842.0,-0.715795781242178,5.866768402879195,173.0438070957918,5.910273690233456,167.0
1998-04-03,4,1997-1998winter,1998,93,-2.50206129858406,-3.5265666021868136,35.355293334219255,4.324000779547987,1565.0,-3.8152639191088906,-3.9023116271792553,44.35377959381924,5.457497119382889,856.0,-1.8558480564991042,-4.44597713901716,22.656723759321807,4.817767608496149,195.0
1998-04-04,4,1997-1998winter,1998,94,-1.978685121525482,1.0902824774796163,118.85536344482972,2.2591836337149314,1584.0,-4.587525051508702,0.033422149007609835,90.4174177099078,4.587646797462093,865.0,-5.595916679062584,-0.7146015541848989,82.72268581730197,5.641359664146073,197.0
1998-04-05,4,1997-1998winter,1998,95,-1.1955157648076524,6.760195021973694,169.97114261247737,6.8650924741784465,1587.0,-1.3090859549639138,6.677385695783615,168.90797384819143,6.80449746621596,863.0,-1.7513237342902441,5.659130485149455,162.80434049301874,5.923925444351594,532.0
1998-04-06,4,1997-1998winter,1998,96,4.671269424449769,3.2837589484502696,234.89395930411513,5.7099764331673475,1569.0,3.193587528180849,4.664996043709274,214.39496651331464,5.6534228028669,843.0,1.6410504484175117,5.939417635551279,195.4453804671151,6.161958164719139,220.0
1998-04-07,4,1997-1998winter,1998,97,1.0407613118749115,4.715044080940987,192.4474190176274,4.828542719445715,1545.0,-0.16040869830165078,4.595848843581922,178.00101954071044,4.598647360207577,823.0,-0.566235837181963,4.243442523625062,172.3994730779405,4.281054481622325,412.0
1998-04-08,4,1997-1998winter,1998,98,2.5929211943134196,7.531369750683819,198.9977053845077,7.965222573251483,1534.0,1.3768427594432942,7.410810691648893,190.52488985416974,7.5376263565985395,809.0,4.0947552440626524e-16,6.68724279835391,180.0,6.68724279835391,131.0
1998-04-11,4,1997-1998winter,1998,101,0.22590651362139505,7.001833338927782,181.8479447816173,7.005476704623116,1546.0,-0.08705563908578412,5.634514601050324,179.11482634898516,5.6351870841832685,821.0,-0.3701289911250421,4.608826418074014,175.4085028006532,4.6236648258722415,337.0
1998-04-12,4,1997-1998winter,1998,102,-1.8500892654184438,12.093119126123295,171.30193512826253,12.23382035541742,1517.0,-1.9651542740084706,11.14494370692828,170.0,11.316872427983538,792.0,-1.4738657055063529,8.358707780196212,170.0,8.487654320987657,111.0
1998-04-15,4,1997-1998winter,1998,105,-3.4446762298943057,-3.1957569988796606,47.14674952635599,4.698793156193108,1511.0,-5.125366811616919,-5.236323323194473,44.38648070332039,7.327241424892085,799.0,-3.703448612247285,-3.9253616354023944,43.33380372044837,5.396665228846913,131.0
1998-04-16,4,1997-1998winter,1998,106,-0.38884004801305644,-1.6223657889965286,13.478109236436751,1.6683127213580566,1497.0,-3.2593167597132364,-2.1867046275284494,56.14198797869969,3.924897816275212,784.0,-2.6895042627982586,-2.4718149404382745,47.415136693630075,3.652848515800221,174.0
1998-04-17,4,1997-1998winter,1998,107,-0.5468357801212274,-3.124478634558484,9.927171069225551,3.1719703826223284,1511.0,-0.952008255600553,-0.8959821381463848,46.736522617962805,1.3073269333295996,792.0,-0.8381377440627605,-0.153215717141923,79.64043534816147,0.8520269561474726,508.0
1998-04-18,4,1997-1998winter,1998,108,-0.898130471278237,0.09689124808993285,96.15731495935842,0.9033417168463399,1543.0,-1.9159191239441455,0.32523918716606603,99.6344694957163,1.9433287468576554,821.0,-1.695613024178177,0.6249644834861681,110.23274182798303,1.8071203981422477,482.0
1998-04-19,4,1997-1998winter,1998,109,-3.0818759411992502,2.820987016944875,132.46934447498217,4.178029088782689,1553.0,-4.236062336691205,3.93489466240927,132.8891298904145,5.781662401471632,835.0,-4.334563837263552,4.144352674559172,133.71487481271657,5.997007816439686,531.0
1998-04-20,4,1997-1998winter,1998,110,-3.787338731630124,6.543178210535029,149.93677612193756,7.5602325204272685,1556.0,-5.956257339599461,5.48072943283851,132.6191230549406,8.094158178063658,836.0,-5.077211258563148,4.7284907936051175,132.96324689781903,6.938061642079057,167.0
1998-04-21,4,1997-1998winter,1998,111,1.6245541531632577,10.752544116067645,188.59158526828514,10.87457498776577,1555.0,0.5604150125235223,10.520799241845072,183.04911220758004,10.535714578208237,831.0,5.039698761923264e-16,8.23045267489712,180.0,8.23045267489712,151.0
1998-04-22,4,1997-1998winter,1998,112,0.7162393512920244,7.569369295946411,185.4054263413699,7.603180278459501,1545.0,0.5379984120225811,7.435358218673327,184.13852446805288,7.4547967196518385,817.0,0.3138324070131725,6.159137287367397,182.91692393413217,6.167127605646821,137.0
1998-04-23,4,1997-1998winter,1998,113,3.802254798013,10.983533337576171,199.09471475431462,11.623043754828595,1524.0,2.545378939440422,10.565694429359755,193.5450097560909,10.867973717301243,796.0,1.8229972669551713,10.29331985306849,190.0432211115671,10.453504323091849,517.0
1998-04-24,4,1997-1998winter,1998,114,5.627206591974381,12.214606804390286,204.73528111563587,13.448497068989434,1516.0,3.8283210949798248,11.656726668906362,198.18129849096167,12.269283558540014,786.0,1.5185283026429102,8.612001955353673,190.0,8.744855967078191,104.0
1998-04-30,4,1997-1998winter,1998,120,3.785575843701836,7.950853152206878,205.4601452598405,8.806057592156487,1535.0,0.31060128832984846,5.639123095972791,183.15264959113347,5.647670533223934,815.0,-1.1076385251203342,4.255376828963438,165.41013938692657,4.397168982289591,192.0
1998-10-10,10,1998-1999winter,1998,283,-7.075632844205104,-1.384646113614375,78.92758900787862,7.209842231695601,1540.0,-7.828551051419066,-2.340966744588269,73.35179011541734,8.171067057853751,811.0,-6.9902229088894865,-2.71808223791542,68.75189947384237,7.500079157451252,531.0
1998-10-11,10,1998-1999winter,1998,284,-4.77357275582517,1.31830579451066,105.43842395815591,4.952264837727955,1554.0,-4.65912014182423,0.9646830027955081,101.69794355331567,4.757942180379538,824.0,-4.710184380232398,0.5628496382680479,96.8143219083147,4.743694405322052,525.0
1998-11-05,11,1998-1999winter,1998,309,-3.325850352955309,-7.8275892464077925,23.020066427424155,8.504847675339745,1517.0,-1.9622134263137623,-7.015986398926303,15.62510965053309,7.285214250818219,791.0,-0.581637385967184,-4.847734220212552,6.841716398514109,4.882502341891352,111.0
1998-11-06,11,1998-1999winter,1998,310,-0.3995235209676252,-9.745538410970031,2.347556360453183,9.7537243124613,1515.0,1.084580232846266,-9.01953325593942,353.14322312568675,9.084508486235125,792.0,2.1872853617929215,-7.123726979512618,342.93130008747124,7.451959697458753,114.0
1998-11-08,11,1998-1999winter,1998,312,-4.270807870385477,-3.745051846915833,48.75262496887535,5.680247635608348,1525.0,-3.872895673048374,-2.4035859352552404,58.17554750150336,4.558129686886238,812.0,-3.381915622121209,-2.175974662644847,57.24217006473208,4.021469757143505,156.0
1998-11-09,11,1998-1999winter,1998,313,-1.4725002352120258,-2.601783757837429,29.50803686350696,2.98957115072482,1511.0,-3.5457515552877625,-2.6088219580616303,53.65585428175581,4.40207974719792,789.0,-4.729387496773747,-2.662538563252941,60.621469514306284,5.4273582612030395,466.0
1998-11-12,11,1998-1999winter,1998,316,-5.104398687356543,-4.707896403576974,47.313990175425886,6.94400277263051,1546.0,-4.29986774223538,-5.496892304375786,38.03380170627466,6.978874379627571,838.0,-2.416188529650125,-4.81023765393094,26.670436944697684,5.382968818236631,170.0
1998-11-13,11,1998-1999winter,1998,317,-3.249939062673794,-0.020746406856753774,89.63424994011274,3.2500052806865534,1530.0,-3.9784973675664523,0.45043109300925704,96.45931638832297,4.00391426897264,815.0,-3.692007128578763,0.45095586375686686,96.96383084681423,3.719445903428776,449.0
1998-11-14,11,1998-1999winter,1998,318,-1.5801314013648768,-2.1278571672309003,36.59731352278635,2.6503945686850554,1547.0,-3.841213476556315,-3.9933824067198187,43.887301718285016,5.540940716049687,823.0,-4.197675376954149,-4.028598787883587,46.17744814020807,5.818082739530633,472.0
1998-11-15,11,1998-1999winter,1998,319,-3.279969634778179,2.275231333638948,124.74805923646227,3.991851503580684,1557.0,-3.3765409120427763,2.7463566829796946,129.12366346740566,4.35241353283967,829.0,-3.3140910325392867,2.9759378543981665,131.9227300511892,4.454144753507376,468.0
1998-11-16,11,1998-1999winter,1998,320,-1.8927504790349443,4.52898991878034,157.31902818384629,4.908589824002507,1537.0,-2.749459316548653,4.739786629104928,149.88280193730736,5.479516750845647,809.0,-3.4235579560385667,4.498525967761749,142.72741587467,5.653095166453661,126.0
1998-11-26,11,1998-1999winter,1998,330,-10.962332124636431,-0.9622913898872378,84.98334214995134,11.004486827194032,1546.0,-12.896677341124697,-2.3857351148084565,79.51942703636422,13.115487733176732,827.0,-12.278181709929965,-3.0887983116469115,75.87922963730583,12.66074330804047,470.0
1998-11-29,11,1998-1999winter,1998,333,-3.8635146150009883,-2.693703460409975,55.11518198157131,4.709860243462741,1534.0,-5.118661166050408,-2.902900491650125,60.441515283522904,5.884515561816033,819.0,-4.9600507172099055,-3.0009490881658056,58.82506055511948,5.797223348039791,535.0
1998-12-01,12,1998-1999winter,1998,335,-1.9928705060706449,-3.6485649457971463,28.64366136097513,4.15734999941862,1540.0,-3.1655729141796964,-3.6767970421366982,40.72711448051689,4.851771672704035,817.0,-4.046632544728384,-3.5711046379674314,48.571983938712435,5.397038381127877,522.0
1998-12-30,12,1998-1999winter,1998,364,-5.3313226979670105,-2.0195214094896534,69.2531585090824,5.701005914156319,1560.0,-5.521949448935487,-3.6467573793951398,56.55877979719395,6.617459112134493,856.0,-3.750346672269786,-3.496731788663945,47.00427453709847,5.127595280836623,194.0
1999-01-02,1,1998-1999winter,1999,2,-1.6480331668861206,-4.315166163827717,20.902681907163952,4.6191635975141985,1526.0,-3.5691196683310142,-3.37762785140146,46.57899724346717,4.913958191664856,823.0,-3.171251165501004,-2.8840134401066733,47.71584860258295,4.286533270302169,163.0
1999-01-04,1,1998-1999winter,1999,4,-6.434373479280728,-7.508282839623573,40.59558627187607,9.888148121395481,1511.0,-5.481420515890765,-7.906444084508889,34.73299624291576,9.620697944197905,801.0,-4.7735615412853525,-7.520831105864993,32.40378517666221,8.907849926406767,451.0
1999-01-06,1,1998-1999winter,1999,6,0.4463152890920843,-7.2780007902522,356.4907946873647,7.291672842372249,1488.0,-0.010112918564230883,-5.625497081917773,0.10300012953072724,5.625506171873538,774.0,-0.5359511656386738,-3.0395301018895298,10.0,3.0864197530864184,105.0
1999-01-07,1,1998-1999winter,1999,7,-5.275860823185193,-9.924120709022297,27.996004128508844,11.239345144307366,1490.0,-5.272217778597664,-10.828927752288205,25.959794905292085,12.044166910552136,783.0,-4.714808889982067,-10.429193467011872,24.32667904838175,11.44541389559229,476.0
1999-01-13,1,1998-1999winter,1999,13,-7.53013878054269,-5.294884393047843,54.88668760307681,9.20536749890924,1567.0,-7.720840053481511,-6.002828484293425,52.135510812139785,9.779842582745843,864.0,-7.341804578562393,-6.62692855294794,47.92966272067389,9.890312255721575,481.0
1999-01-14,1,1998-1999winter,1999,14,-4.677328174475027,5.926618277133298,141.7192537778705,7.54998033471534,1550.0,-7.561972080009675,4.529552014592454,120.9212224846928,8.814775277438695,840.0,-7.98849971023851,3.5437160573062996,113.92217932189828,8.739224857805826,470.0
1999-01-17,1,1998-1999winter,1999,17,-5.893686903093108,-2.6965732955141415,65.41420478968902,6.481284814739375,1579.0,-6.909587202262388,-4.441343609200957,57.267906321770084,8.213886312864231,880.0,-5.354934346960819,-3.9958559426817484,53.26967300994298,6.681480866913093,223.0
1999-01-18,1,1998-1999winter,1999,18,-7.124917500671965,2.9522043300602405,112.50663622271185,7.712325187503966,1552.0,-8.810707190274858,1.5519196575705778,99.9896201838099,8.946340917733632,844.0,-8.686196727819793,0.9549630545406559,96.27391867599363,8.73853351712545,501.0
1999-01-21,1,1998-1999winter,1999,21,-7.373580832985264,-6.803857385928079,47.30120522767305,10.033053853569,1560.0,-6.894143206589915,-7.694469110304949,41.85992219848191,10.331218003817696,859.0,-6.171096601973024,-7.724293000504265,38.622077098060146,9.88671510808935,503.0
1999-01-22,1,1998-1999winter,1999,22,-2.072332822037283,2.189053664997181,136.56895884421516,3.0143853890188956,1547.0,-6.11137426391619,1.5448069873178218,104.18582698014899,6.303596118226731,837.0,-7.191206304778452,0.23911040534337005,91.90440532091299,7.19518046360401,558.0
1999-01-23,1,1998-1999winter,1999,23,-4.544679323783613,8.577162547253282,152.0827565444485,9.706792854389688,1529.0,-5.6947232631190206,7.585757572802208,143.103983295769,9.485441001705455,815.0,-5.62108506413126,6.6989483194560835,140.0,8.74485596707819,568.0
1999-01-26,1,1998-1999winter,1999,26,-5.505180169575293,-3.010461593567965,61.328326151831874,6.274542828432429,1494.0,-5.883864181005112,-3.265450488463568,60.97042610147838,6.729266274499912,787.0,-5.168936334580894,-4.199802037893569,50.905865587095036,6.660048047007285,462.0
1999-01-27,1,1998-1999winter,1999,27,-3.8837127796707644,1.2817331715117286,108.26432615626595,4.089751200003679,1505.0,-6.085054727129192,1.8198549148213448,106.65032557632497,6.351359141408769,790.0,-6.071527708800761,0.8893987713669812,98.33380372044837,6.136324542692027,464.0
1999-01-30,1,1998-1999winter,1999,30,-6.512290093009428,0.08694442855074636,90.764900333188,6.5128704569617195,1517.0,-8.769273031021758,-1.473835481630763,80.4595668438539,8.892262958298033,811.0,-8.796643346017113,-2.2023376637072762,75.94428350877706,9.068143434133074,478.0
1999-01-31,1,1998-1999winter,1999,31,0.21025396239351984,5.493406059678283,182.19186190850976,5.497428204643718,1506.0,-3.5944046375445904,6.482662353883181,150.99319746269055,7.412466249019706,793.0,-4.326508005277705,5.748990130458235,143.03603887958928,7.195106603785539,124.0
1999-02-02,2,1998-1999winter,1999,33,-2.905081255155774,-9.496925007507256,17.008716494974294,9.931318225556673,1495.0,-3.544449678981658,-10.456511296563454,18.725146861255325,11.040912644432629,787.0,-3.14250631583819,-9.591586262149844,18.14042854186033,10.09325878838666,525.0
1999-02-09,2,1998-1999winter,1999,40,-2.7151402581150426,-4.569965079239907,30.715695951265587,5.315690683881939,1546.0,-4.192851082047961,-4.383062244752341,43.729405271216564,6.065577865101082,842.0,-4.430959370096403,-4.536632238265503,44.32486564995682,6.341485078805673,180.0
1999-02-10,2,1998-1999winter,1999,41,-1.6152002850449363,1.026078849799878,122.42633202570948,1.9135594495117951,1547.0,-2.6926945070738912,1.4634093296774389,118.52292809136037,3.064664838871108,839.0,-3.083670992450266,1.073775678301973,109.19880397180145,3.265275026240833,559.0
1999-02-14,2,1998-1999winter,1999,45,-3.564355632503494,-3.9620511595934857,41.97530250851412,5.329397758302101,1554.0,-5.254416048394708,-3.8823595956146497,53.54021070374472,6.533115951771329,859.0,-4.786074785216763,-3.824142910156172,51.37463993684446,6.1262207638139685,461.0
1999-02-15,2,1998-1999winter,1999,46,-2.8330577430234207,0.8913695521109245,107.46522402242948,2.9699757328529452,1563.0,-6.059105171767434,0.42880678596490546,94.04811002189518,6.074259686762528,861.0,-5.65157004164548,-1.375089393360476,76.325025366168,5.816452077973064,202.0
1999-02-17,2,1998-1999winter,1999,48,-2.12089375185017,-0.07429369957011091,87.99378180841796,2.1221945859022693,1537.0,-3.6981673091159877,0.11753926414712564,91.82042533975209,3.7000347194087833,827.0,-4.283127438536648,-0.7088399253087034,80.6029585398677,4.341386264139273,161.0
1999-02-19,2,1998-1999winter,1999,50,-3.229799712653329,-13.277332344782605,13.672033696321563,13.664521959353936,1541.0,-4.54739695358371,-12.530382417349589,19.946324140668906,13.330015100459795,848.0,-4.687443126352672,-11.572797164326007,22.049905105100436,12.486062520643685,503.0
1999-02-23,2,1998-1999winter,1999,54,-9.892915808218516,5.798416908840888,120.37533891315917,11.466970909408976,1548.0,-10.536823136769481,5.049438222360563,115.6045923651231,11.684240162586374,840.0,-10.33671152553301,4.589237245726292,113.94000482929306,11.309673012941108,192.0
1999-02-25,2,1998-1999winter,1999,56,-3.973871282930311,3.89622499020728,134.43473874062886,5.565269278984972,1549.0,-4.159936109025654,3.3700884019819553,129.0119645461018,5.35374301478403,831.0,-4.754311776377127,1.1114623932352787,103.15828360148589,4.882502341891351,159.0
1999-02-26,2,1998-1999winter,1999,57,0.1054693504547265,6.888097514388488,180.8772344529599,6.888904931236183,1538.0,0.044065483607916595,6.479502653644051,180.38964831798285,6.479652491100576,820.0,1.027239734140792,5.825766028621602,190.0,5.915637860082305,147.0
1999-03-02,3,1998-1999winter,1999,61,-3.543245128763671,3.28999064890638,132.8774661187809,4.835144725072757,1528.0,-4.616392607218041,3.2506766470816255,125.15165482768754,5.64605874640525,818.0,-4.954309993339978,3.222754657642655,123.04380709579175,5.910273690233456,151.0
1999-03-04,3,1998-1999winter,1999,63,-1.4341257921500676,5.279119166035353,164.80181062327932,5.4704493377520516,1495.0,-2.8251026739545364,5.6923893856948435,153.60503892797828,6.354880174854313,776.0,-3.1454958438331935,5.271100530712645,149.17362756726789,6.138293322125541,171.0
1999-03-17,3,1998-1999winter,1999,76,-0.12330670134883832,3.4070467111655387,177.92727486640473,3.4092773185326894,1507.0,-1.9432631917006882,4.688438830887878,157.48698084392606,5.075207434499209,791.0,-2.8292181069958837,4.900349507010713,150.0,5.658436213991769,517.0
1999-03-18,3,1998-1999winter,1999,77,-1.9528444060401426,11.215048382891283,170.12228626090132,11.38380039814449,1500.0,-3.344407078737334,9.126091767586678,159.87380581930972,9.719599254018743,779.0,-4.50102880658436,7.796010579335226,150.0,9.002057613168725,103.0
1999-03-23,3,1998-1999winter,1999,82,-1.8912308962678321,0.3526180133891311,100.56146868011882,1.92382269618708,1537.0,-5.619001752629889,1.146657435938289,101.5338608659896,5.734806358670739,828.0,-6.254650976783685,1.467062325268186,103.20040968110499,6.424401194477381,165.0
1999-03-25,3,1998-1999winter,1999,84,2.093249852488327,7.282759335612492,196.03599410285605,7.5776169397372755,1536.0,1.2376578084489926,6.8448215463350515,190.24929028441176,6.955816188772338,813.0,0.49076387699728663,6.639987611748108,184.2270657677523,6.658099178229005,438.0
1999-03-26,3,1998-1999winter,1999,85,4.817336592030066,8.013056746100798,211.01369073773083,9.349642252896277,1523.0,2.224445053727471,6.198669021287465,199.7409558212388,6.585715863330387,798.0,0.8932519427311234,5.065883503149218,190.0,5.144032921810699,118.0
1999-03-31,3,1998-1999winter,1999,90,-1.4872207263977066,-2.3798335458511897,32.00234922581507,2.806320223172254,1525.0,-3.7683387473734604,-4.712940049518986,38.64488085349245,6.034250643229547,812.0,-3.619209265719067,-4.799960893400974,37.01658835226078,6.0115139762996,503.0
1999-04-01,4,1998-1999winter,1999,91,-3.962077074267704,1.4369165380214448,109.93406197511155,4.214591780905627,1541.0,-4.3429407216695965,0.5002155235789644,96.57031767850071,4.371652969068498,818.0,-5.513048337677705,-1.2773017466726844,76.95546656267129,5.6590813499740396,506.0
1999-04-06,4,1998-1999winter,1999,96,-4.750357679013604,-6.710346224365844,35.29526628155364,8.22159622758406,1510.0,-3.240602382244262,-5.559356898741497,30.238318616405763,6.434901159100415,800.0,-1.9023359920681842,-4.180284890404802,24.469013918008955,4.592783904307357,175.0
1999-04-07,4,1998-1999winter,1999,97,-7.665016504367652,-4.240812936097082,61.045622102744346,8.759964176364926,1532.0,-5.919185144078952,-2.4401255208821904,67.59657911165257,6.402418709171211,824.0,-5.405805742073308,-2.094054160241551,68.82506055511948,5.7972233480397914,525.0
1999-04-08,4,1998-1999winter,1999,98,-7.797582109147122,1.3066368720422556,99.51264484679916,7.906300441057856,1539.0,-6.440215698802874,0.9534844877078337,98.42155811719192,6.510415571636457,830.0,-5.354322570527474,0.6709625802402961,97.14263495447227,5.396198752209063,164.0
1999-04-11,4,1998-1999winter,1999,101,-3.5473913690135515,-3.99818802554528,41.581033684015864,5.345043780229073,1493.0,-3.4628473458930342,-2.9604338036207527,49.472431598563105,4.555818263120124,780.0,-2.538193640034653,-2.74697072307184,42.737850959054555,3.7400902539546004,174.0
1999-04-14,4,1998-1999winter,1999,104,-4.976644692379444,-1.6631255551400332,71.52108772530323,5.247187723566628,1537.0,-7.0397155021631095,-3.1177800364848416,66.11219539155118,7.699230267195483,827.0,-5.967453964424639,-3.0052753213970913,63.26967300994298,6.681480866913093,161.0
1999-04-15,4,1998-1999winter,1999,105,-3.895129031353335,0.7734439748329724,101.23096221053368,3.9711768725526437,1542.0,-4.492293139456361,-1.0037532376168496,77.40477699406756,4.603066175152493,828.0,-4.176210547425937,-1.2814638514158663,72.94144792782637,4.36839606021675,161.0
1999-04-16,4,1998-1999winter,1999,106,0.7921458613018734,2.5740954725350047,197.10509749392264,2.6932253094204532,1526.0,-1.5209047640529398,1.92549722088422,141.69562601252937,2.4537096097443527,802.0,-2.3307351269184613,1.9565371364493072,130.01180038252727,3.043084586099583,507.0
1999-04-23,4,1998-1999winter,1999,113,1.2828578650440885,-4.254371235827609,343.2199047716904,4.443579515901884,1478.0,0.6813687969519542,-3.7729432366272575,349.76309517632285,3.8339749743929104,752.0,0.15666029770859768,-2.4297245921430752,356.3108714254986,2.4347698130507083,359.0
